business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,Tuesday,Wednesday,Thursday,Friday,Saturday,hours,Monday,Sunday,RestaurantsDelivery,BusinessAcceptsCreditCards,RestaurantsPriceRange2,DogsAllowed,NoiseLevel,RestaurantsTakeOut,Caters,BikeParking,attributes,HappyHour,WheelchairAccessible,OutdoorSeating,RestaurantsGoodForGroups,Alcohol,RestaurantsReservations,GoodForKids,HasTV,RestaurantsAttire,DriveThru,WiFi,ByAppointmentOnly,BusinessAcceptsBitcoin,RestaurantsTableService,Corkage,BYOBCorkage,Smoking,CoatCheck,GoodForDancing,BYOB,AcceptsInsurance,Open24Hours,garage,street,validated,lot,valet,BusinessParking,Ambience,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,Music,dj,background_music,no_music,jukebox,live,video,karaoke,GoodForMeal,dessert,latenight,lunch,dinner,brunch,breakfast,BestNights,monday,tuesday,friday,wednesday,thursday,sunday,saturday,DietaryRestrictions,dairy-free,gluten-free,vegan,kosher,halal,soy-free,vegetarian
tIMedfGjxhoHSsIMYU_67w,Swissbäkers,32 Lincoln St,Reading,MA,01867,42.5216506,-71.107205,4.0,85,1,"Cafes, Sandwiches, Restaurants, Bakeries, Coffee & Tea, Food",5:30-14:0,5:30-14:0,5:30-14:0,5:30-14:0,7:0-14:0,1,5:30-14:0,7:0-14:0,True,True,2,,'quiet',True,True,True,1,,,True,False,u'none',False,True,True,'casual',,u'free',,,False,,,,,,,,,False,False,False,True,False,1,1,False,False,False,False,False,False,False,True,False,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
-wB-P4r8knsWw17CTXRamQ,La Casa Del Pandebono,271 Meridian St,Boston,MA,02128,42.3762785,-71.0389397,5.0,26,1,"Bakeries, Food, Cafes, Salvadoran, Colombian, Latin American, Restaurants",6:0-20:0,6:0-20:0,6:0-20:0,6:0-20:0,6:0-12:30,1,6:0-20:0,6:0-20:0,True,True,,True,,True,True,True,1,False,True,True,,u'none',True,,True,,,u'no',,False,True,False,,,,,False,,,False,True,False,False,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
hKT20UI1eBBmzOGWzGKrjQ,Jazzman's Cafe & Bakery,41 Mall Rd,Burlington,MA,01803,42.4848754,-71.2051901,3.0,5,1,"Coffee & Tea, Bakeries, Food, Bagels",,,,,,0,,,,True,,,,,,,1,,,False,,,,,,,,u'free',,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
8PrTJSFICr4f_dMictWkuA,Kouign Café,18 East Pender Street,Vancouver,BC,V6A 1T1,49.2803275,-123.1039912,4.5,7,1,"Cafes, Food, Restaurants, Bakeries, Desserts",11:30-17:30,11:30-17:30,11:30-17:30,11:30-17:30,11:30-17:30,1,,11:30-17:30,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
33im-zr2qXeNQSsWs7mOmw,Donut & Donuts,1461 Hancock St,Quincy,MA,02169,42.2486459,-71.0022079,3.5,7,0,"Donuts, Coffee & Tea, Bagels, Food, Bakeries",5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,1,5:0-21:0,6:0-18:0,,True,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
Hy4x9-6Hc5g9f8Uc4bqByQ,Brothers & Sisters Co Coffeehouse + Cafe,7 Station St,Brookline,MA,02445,42.3325936,-71.1179168,4.0,239,1,"Restaurants, Breakfast & Brunch, Bakeries, Coffee & Tea, Bagels, Food",7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-17:0,1,7:0-18:0,9:0-16:0,True,True,1,,u'average',None,True,True,1,False,,None,False,'none',False,True,False,'casual',,u'free',,,False,,,,,,,,,False,True,False,False,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,1,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,
3aXzt1wEvHNYd4N1m-qCOQ,Wegmans,1245 Worcester St,Natick,MA,01760,42.30212,-71.385894,3.5,78,1,"Food, Bakeries, Beer, Wine & Spirits, Grocery",7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,1,7:0-22:0,7:0-22:0,True,True,2,,,True,True,,1,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
WpPv0aBY5dv7K1sa-ILM5g,Trader Joe's,145 Middlesex Ave,Somerville,MA,02145,42.3956168,-71.0828193,4.0,45,1,"Shopping, Food, Specialty Food, Grocery, Florists, Beer, Wine & Spirits, Flowers & Gifts, Bakeries",9:0-19:0,8:0-21:0,9:0-18:0,9:0-21:0,9:0-19:0,1,0:0-0:0,9:0-19:0,False,True,2,,,False,False,False,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
Ru5edzaevZHc5jKVndFphg,Panne Rizo,1939 Cornwall Avenue,Vancouver,BC,V6J 1C8,49.272491,-123.1486612,3.5,35,1,"Food, Specialty Food, Bakeries, Gluten-Free, Restaurants",7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,10:0-18:0,1,7:0-19:0,10:0-18:0,True,,2,,u'average',True,True,True,1,,,True,False,u'none',False,True,False,'casual',,u'free',,,,,,,,,,,,False,True,False,False,False,1,1,False,False,False,,False,False,False,False,False,0,,,,,,,,1,False,False,False,False,False,True,0,,,,,,,,0,,,,,,,
wMrlL-bsXmTf_2Vm_8Nd8w,Tiny's Milk and Cookies Austin,"1515 W 35th St, Bldg C",Austin,TX,78703,30.3065752,-97.7503918,4.5,70,1,"Food, Patisserie/Cake Shop, Coffee & Tea, Ice Cream & Frozen Yogurt, Bakeries, Desserts",7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,1,7:0-21:0,7:0-21:0,True,True,,True,,True,False,True,1,,True,None,,,,,,,,u'no',,False,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
ICCf45SsWuyHPLQLY-tbuw,Tasters Bakery,10090 152 St,Surrey,BC,V3R 8X8,49.1857461,-122.8004847,4.5,23,1,"Bakeries, Food",9:30-21:30,9:30-21:30,9:30-21:30,9:30-21:30,9:30-21:30,1,9:30-21:30,9:30-21:30,False,,1,,,True,,True,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
VN2t1_hT_7rUTAj79VLHJg,MG Coffee Brews & Bites,168-B S Charles Richard Beall Blvd,DeBary,FL,32713,28.8777,-81.311536,5.0,39,1,"Bakeries, Cafes, Food, Coffee & Tea, Breakfast & Brunch, Sandwiches, Restaurants",7:0-16:0,,7:0-14:0,,9:0-12:0,1,0:0-0:0,,True,True,1,True,,False,True,True,1,False,True,False,False,u'none',False,True,False,'casual',,u'free',False,False,False,False,,,,,False,,,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,1,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,
qw5gR8vW7mSOK4VROSwdMA,Veggie Galaxy,450 Massachusetts Ave,Cambridge,MA,02139,42.3636681909,-71.1011349697,4.0,1271,1,"Sandwiches, Desserts, Diners, Burgers, American (New), Gluten-Free, Restaurants, Breakfast & Brunch, Comfort Food, Vegan, Food, Vegetarian, Bakeries, American (Traditional)",11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,9:30-20:0,1,0:0-0:0,9:30-20:0,True,True,2,False,u'average',True,True,True,1,True,True,False,True,u'beer_and_wine',False,True,False,u'casual',True,u'free',False,False,False,,,,,,,,,True,True,False,False,False,1,1,False,True,False,False,False,False,False,True,True,0,,,,,,,,1,True,False,True,True,True,True,0,,,,,,,,1,False,False,True,False,False,False,False
zBGHk53-YKY3T8zbr_q-AQ,Big Sky Bread Bakery & Cafe,142 Main St,Watertown,MA,02472,42.3673912,-71.1877823,3.0,26,0,"Restaurants, Breakfast & Brunch, Food, Custom Cakes, Bakeries",6:0-18:0,6:0-18:0,6:0-18:0,6:0-18:0,7:0-17:0,1,6:0-18:0,,,True,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
_Jb2c6urdRM74D8vN9fWjA,Tito's Bakery,333 Broadway,Chelsea,MA,02150,42.39143,-71.03628,3.5,10,0,"Bakeries, Food",,,,,,0,,,,True,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
lLYp3hZZbo-2ctjYf2trGw,Max's Bakery & Delicatessen,3105 Oak Street,Vancouver,BC,V6H 2L2,49.2576478861,-123.1273751047,3.0,91,1,"Bakeries, Delicatessen, Coffee & Tea, Food",6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:0,6:30-23:0,1,6:30-23:0,6:30-23:0,False,,2,,,True,True,True,1,,,True,,,,,,,,'free',,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
du-WNCayGTDVucOS0uD-ng,Brunello Bistro,349 Broadway,Somerville,MA,02145,42.3933448,-71.0944848,3.0,132,0,"Bakeries, Food, Mediterranean, Italian, Brazilian, American (Traditional), Restaurants",17:0-23:0,17:0-23:0,17:0-23:0,17:0-1:0,17:0-1:0,1,17:0-23:0,17:0-23:0,True,True,2,,u'quiet',True,False,,1,,,True,True,u'full_bar',True,False,True,u'casual',,u'no',,,,,,,,,,,,False,False,False,True,False,1,1,False,False,True,False,False,False,False,True,False,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
wCwvxP3N1rFjcmcVLgF6NA,Aroa Fine Chocolate,1651 Washington St,Boston,MA,02118,42.3378542,-71.0753732,3.5,46,0,"Chocolatiers & Shops, Bakeries, Restaurants, Specialty Food, Coffee & Tea, Food, Desserts",11:0-20:0,11:0-20:0,11:0-20:0,11:0-21:0,9:0-21:0,1,,9:0-17:0,,True,2,,,True,,,1,,,,,,False,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
2q8dee-PfO1VOPUi3GMdlw,Dunkin',185 Washington St,Weymouth,MA,02188,42.2164938,-70.9645946,1.0,5,1,"Donuts, Restaurants, Food, Sandwiches, Bakeries, Coffee & Tea, Cafes",5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,1,5:0-22:0,5:0-22:0,True,,1,,,True,,,1,,,,,,,,,,None,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
4kXaVmtDi8S6Xlgux1egig,Nells Cakes,"39 Pleasant St, Ste 8",Stoneham,MA,02180,42.4813566,-71.0951815,5.0,10,1,"Food, Desserts, Custom Cakes, Cupcakes, Bakeries",,,,,,0,,,,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
jGF4GiEs6BMgzyTJIkK2dA,Wheatsville Food Co-op,4001 S Lamar Blvd,Austin,TX,78704,30.235157,-97.791267,4.5,185,1,"Restaurants, Beer, Wine & Spirits, Specialty Food, Delis, Food, Organic Stores, Grocery, Bakeries, Mexican, Health Markets",7:30-21:0,7:30-23:0,7:30-23:0,7:30-23:0,7:30-23:0,1,7:30-23:0,7:30-23:0,True,True,2,,u'average',True,True,True,1,,,True,True,u'beer_and_wine',False,True,False,u'casual',,'free',,False,,,,,,,,,,False,False,False,True,False,1,1,False,True,False,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
O7nA65iSbsnF_UMsnsD0Zg,Golden Krust Caribbean Restaurant,1614 Blue Hill Ave,Mattapan,MA,02126,42.268929,-71.093943,3.0,26,1,"Caribbean, Food, Bakeries, Restaurants",10:30-20:0,10:30-20:0,10:30-20:0,10:30-21:0,10:30-21:0,1,0:0-0:0,11:0-18:0,True,True,,,,True,True,,1,,True,,True,,False,True,True,'casual',,u'free',,,,,,,,,,,,,,,,,0,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,1,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,
6wZgz7iNNmDdRrYSGYK7PA,Smart Flour Foods,"4020 S Industrial Dr, Ste 110",Austin,TX,78744,30.2123628,-97.7427737,4.5,13,1,"Bakeries, Gluten-Free, Restaurants, Food, Pizza, Specialty Food",,,,,,0,,,,,1,,,,,,1,,,,,,False,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
d9mwgdmu9R1_WN_2hGxpdg,Boston Common Coffee Company,103 Canal St,Boston,MA,02114,42.3649444,-71.060221,2.5,66,0,"Coffee & Tea, Bakeries, Food",7:0-18:0,7:0-18:0,7:0-18:0,7:0-18:0,8:0-14:0,1,7:0-18:0,8:0-14:0,False,True,1,,,True,True,True,1,,,False,,,,,,,,'free',,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
2zeh8dTdftT7sVl2qDGC6w,Yandoux Patisserie,1731 Manitoba Street,Vancouver,BC,V5Y 0H8,49.2698971499,-123.1067209669,3.5,42,1,"Coffee & Tea, Custom Cakes, Tea Rooms, Desserts, Food, Patisserie/Cake Shop, Bakeries",,12:0-19:0,12:0-19:0,12:0-19:0,12:0-19:0,1,0:0-0:0,12:0-19:0,False,,1,True,u'quiet',True,True,True,1,False,True,,,,,,,,,u'free',,,,,,,,,,,,True,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
HxRVo7HBN9PEbQwqzzp-8g,Five Daughters Bakery,"675 Ponce De Leon Ave NE, Ste N143",Atlanta,GA,30308,33.772842,-84.365784,4.5,216,1,"Food, Bakeries, Donuts",8:0-20:0,8:0-20:0,8:0-20:0,8:0-21:0,9:0-21:0,1,8:0-20:0,9:0-20:0,None,True,2,False,u'average',None,False,True,1,,,,,,,True,,,,,,,,,,,,,,,,True,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
UI191X8O_8GpTlfl8dRvpg,Bump N Grind Cafe,3010 Granville Street,Vancouver,BC,V6H 3J8,49.2586624,-123.1384654,3.0,46,0,"Coffee & Tea, Food, Bakeries",7:0-19:0,7:0-19:0,7:0-19:0,7:0-19:0,8:0-19:0,1,7:0-19:0,8:0-19:0,,,2,,,True,,True,1,,,True,,,,,,,,u'free',,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
kX9d4-Tv-dyJhQVqlGK2Vw,Tim Hortons,"5710 Cleveland Ave, Ste 161",Columbus,OH,43231,40.0862958,-82.9505549,2.0,22,1,"Breakfast & Brunch, Donuts, Bakeries, Restaurants, Food, Coffee & Tea",5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,1,5:0-21:0,5:0-21:0,True,True,1,,u'average',True,True,False,1,,True,False,True,u'none',False,True,True,u'casual',,u'free',,,False,,,,,,,,,False,False,False,True,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,1,False,False,False,False,False,True,0,,,,,,,,0,,,,,,,
T3afYS4ZJ5dTf-2YtkPEFw,Jaho Coffee Roaster & Wine Bar,116 Huntington Ave,Boston,MA,02116,42.3465172,-71.0797918,3.5,86,1,"Wine Bars, Cafes, Nightlife, Coffee & Tea, Bakeries, Bars, Restaurants, Food",7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,1,7:0-22:0,7:0-22:0,True,True,2,False,u'average',True,True,False,1,False,True,True,,u'beer_and_wine',True,,True,,,u'free',,False,False,,,u'outdoor',False,,,,,True,True,False,False,False,1,1,False,False,False,False,False,False,False,True,False,1,False,False,False,False,False,False,False,1,False,False,False,False,False,False,1,False,False,True,False,False,False,False,0,,,,,,,
l-SmMk_IJeHm6_H94rTW0g,Waffle Gone Wild,2967 W Broadway,Vancouver,BC,V6K 2G9,49.2643111,-123.1718771,4.0,67,0,"Desserts, Bakeries, Coffee & Tea, Food, Restaurants, Breakfast & Brunch, Waffles",,,12:0-19:0,12:0-22:0,10:0-22:0,1,12:0-19:0,10:0-20:0,False,,1,,,True,,True,1,,,True,True,,,True,False,'casual',,u'free',,,,,,,,,,,,False,True,False,False,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
QP-FRdblP-86ES4u8qyHDw,Nate's Baked Goods & Coffee,401 Orchard St,Austin,TX,78703,30.2714643,-97.7593903,5.0,92,1,"Food, Breakfast & Brunch, Restaurants, Coffee & Tea, Bakeries",7:30-17:30,7:30-17:30,7:30-17:30,7:30-17:30,8:0-16:0,1,7:30-17:30,8:0-16:0,True,True,1,True,u'quiet',None,True,True,1,False,False,None,False,u'none',False,True,False,'casual',,'free',,False,False,False,,,,,False,,,False,True,False,True,False,1,1,False,False,False,False,False,False,False,True,False,0,,,,,,,,1,False,False,True,False,False,False,0,,,,,,,,0,,,,,,,
W7VsbLdfz0yDsO99DzxeaQ,Madrona Hill Cafe,5937 N Greeley Ave,Portland,OR,97217,45.5662666,-122.6957656,4.5,51,1,"Bakeries, Coffee & Tea, Restaurants, Sandwiches, Cafes, Food",6:0-15:0,6:0-15:0,6:0-15:0,6:0-15:0,6:0-13:0,1,6:0-15:0,6:0-15:0,False,True,1,False,'average',True,False,True,1,,True,True,True,u'beer_and_wine',False,True,False,'casual',,'free',,False,False,,,,,,,,,False,True,False,True,False,1,1,False,False,False,False,False,False,False,False,True,0,,,,,,,,1,False,False,False,False,False,True,0,,,,,,,,0,,,,,,,
xAuFc7jfZjlJgw2iRIFcag,Jan Kish - La Petite Fleur,,Columbus,OH,43085,40.103832,-83.0200245,5.0,5,1,"Wedding Planning, Bakeries, Food, Desserts, Event Planning & Services",10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
r4s5Uv-09mXW3tvyR9ZI5g,Swissbakers,1 Nashua St,Boston,MA,02114,42.365947,-71.063473,3.5,6,0,"Restaurants, Bakeries, Breakfast & Brunch, Food",,,,,,0,,,,,,,,,,,1,,,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,1,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,
v3ECEmKObV783Iupqw1IbQ,Magnificent Muffin & Bagel Shoppe,491 High St,Medford,MA,02155,42.4215915,-71.1336635,4.5,118,1,"Food, Breakfast & Brunch, Bagels, Restaurants, Bakeries",6:0-12:0,6:0-12:0,6:0-12:0,6:0-12:0,6:0-13:0,1,6:0-12:0,6:0-13:0,False,False,1,,u'loud',True,,True,1,,,True,True,u'none',False,True,True,u'casual',,u'no',,,False,,,,,,,,,False,True,False,False,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,1,False,False,True,False,True,True,0,,,,,,,,0,,,,,,,
H-wmosUmuOTfacew9FRppw,Sweet CoCo G,525 NW 11th Ave,Portland,OR,97209,45.5270106,-122.6825795,5.0,8,1,"Food, Coffee & Tea, Desserts, Bakeries",7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,7:0-17:0,1,7:0-19:0,7:0-17:0,False,,,,,False,,,1,,,,,,,,,,,u'free',,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
XvMOXuqlUSwXVJvDg_pAtg,Assalam Market,215 Prospect St,Cambridge,MA,02139,42.3706869,-71.1000922,4.5,7,0,"Food, Bakeries, Butcher, Grocery",10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,10:0-22:0,1,10:0-22:0,10:0-22:0,,True,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
T8nNDWbVUcdHGNOEpQhfug,Joseph & Co,925 Garrett St,Atlanta,GA,30316,33.7404189,-84.3578402,4.0,9,0,"Coffee & Tea, Home Decor, Desserts, Caterers, Cafes, Home & Garden, Bakeries, Food, Event Planning & Services, Specialty Food, Shopping, Restaurants",10:0-21:30,10:0-21:30,10:0-21:30,10:0-21:30,10:0-21:30,1,,10:0-18:0,True,True,2,,,True,True,True,1,,True,True,,u'none',False,,False,,,u'free',,False,False,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
VJLzAMBoG9NvpYRs7HwYGw,Tin Man Coffee,4703 SE Hawthorne Blvd,Portland,OR,97215,45.5120442,-122.6140555,4.0,11,0,"Coffee & Tea, Bakeries, Food",7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,7:0-20:0,1,7:0-20:0,7:0-20:0,False,True,2,,,True,,True,1,,True,True,,,,,,,,u'free',,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
6lN470WpL_-RLhkjN5Ntsw,T&T Supermarket,458 SW Marine Drive,Vancouver,BC,V5X 0C4,49.209902,-123.115674,3.0,43,1,"Food, Bakeries, Ethnic Grocery, International Grocery, Farmers Market, Grocery",8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,8:0-22:0,1,8:0-22:0,8:0-22:0,False,,2,,,True,False,True,1,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
pOEHpNa4B6oesmr5ltiv8A,Al Dente Restaurant,109 Salem St,Boston,MA,02113,42.3642076,-71.0553658,4.0,1136,1,"Food, Bakeries, Salad, Italian, Seafood, Restaurants",11:30-22:0,11:30-22:0,11:30-22:0,11:30-23:0,11:30-23:0,1,11:30-22:0,11:30-22:0,True,True,2,False,u'average',True,True,False,1,,,None,True,'beer_and_wine',True,True,True,'casual',,u'no',False,,True,,,,,,,,,False,False,True,True,False,1,1,False,False,False,False,False,False,False,True,True,0,,,,,,,,1,False,False,,True,False,False,0,,,,,,,,0,,,,,,,
ZgOU8gVpIaIYoy-9ThquUQ,Little Lucy's Mini Donuts,75 1/2 Rainey St,Austin,TX,78701,30.2585956,-97.7385941,4.0,384,1,"Restaurants, Food Stands, Bakeries, Food Trucks, Donuts, Food, Street Vendors, Desserts",17:0-2:0,17:0-2:0,17:0-2:0,17:0-2:0,10:0-2:0,1,17:0-2:0,10:0-2:0,True,True,1,,u'average',True,True,True,1,,True,None,,u'none',,True,,,,u'free',,True,,,,,,,,,,True,True,False,True,True,1,0,,,,,,,,,,0,,,,,,,,1,True,True,False,False,False,False,0,,,,,,,,0,,,,,,,
pPX7Sv9T7FkPBLBd_dknvA,Cakes To Remember,248 Cypress St,Brookline,MA,02445,42.3267012,-71.1236993,4.0,18,0,"Food, Bakeries",,,,,,0,,,,False,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,False,True,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
20UhrI9_fQT1ouMc8Jl7HA,Texas French Bread,1722 S Congress Ave,Austin,TX,78704,30.2463012,-97.7512486,3.0,14,0,"Food, Sandwiches, Bakeries, Restaurants, Coffee & Tea",,,,,,0,,,False,True,1,,,True,,,1,,,True,True,'none',False,True,,'casual',,u'free',,,,,,,,,,,,False,False,False,False,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
lnwSczhscBoGm-UtJtJlTg,Paper Route Bakery,"1010 E Cesar Chavez St, Ste D",Austin,TX,78702,30.260615071,-97.7336101071,5.0,137,1,"Bakeries, Custom Cakes, Food, Desserts",,,,,,1,0:0-0:0,,None,True,,True,u'average',None,False,True,1,,False,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
syMQJR4Xe7ATM-py9S2haw,Dos Hermanos,4082 N Williams Ave,Portland,OR,97227,45.5531736,-122.6665321,4.0,17,1,"Food, Bakeries",7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,7:0-14:0,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
hmYazEbvLyanZCOlaknW4Q,Sabrine Bakery & Cafe,91 Centennial Ave,Revere,MA,02151,42.4063568,-70.9938961,3.5,7,1,"Food, Breakfast & Brunch, Restaurants, Middle Eastern, Mediterranean, Bakeries",8:0-20:0,8:0-20:0,8:0-20:0,8:0-21:0,8:0-21:0,1,8:0-20:0,9:0-20:0,None,,,,,None,,,1,,,,,,,,True,,,,,,,,,,,,,,,False,False,False,False,False,1,1,False,False,False,False,False,False,False,False,False,0,,,,,,,,1,False,False,False,False,False,False,0,,,,,,,,0,,,,,,,
iwi5BIKpCBooMz0RkIHFrA,Safeway,15099 SE McLoughlin Blvd,Milwaukie,OR,97267,45.4133352,-122.631875,2.5,8,0,"Grocery, Restaurants, Shopping, Drugstores, Food, Bakeries",6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,6:0-1:0,1,6:0-1:0,6:0-1:0,,True,2,,,,,False,1,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,False,1,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
AgVEHaoljwxSp44oUqTc-A,Salata,"860 Johnson Ferry Rd, Ste 200",Atlanta,GA,30342,33.9076247,-84.359093,4.0,44,1,"Bakeries, Salad, Food, Restaurants, Wraps, Soup",11:0-15:0,11:0-16:0,11:0-15:0,11:0-15:0,,1,0:0-0:0,,True,True,2,,,True,True,True,1,,,True,True,'none',False,True,True,'casual',,'free',,,,,,,,,,,,False,False,False,True,False,1,1,,,,,,,,,True,0,,,,,,,,1,,,True,,,,0,,,,,,,,0,,,,,,,
enmJEXDFdWCqfkO9InuBMA,Saint Germain Bakery,"Guildford Centre, 10355 152 Street, Unit 1077",Surrey,BC,V3R 7C1,49.1916083,-122.8039598,4.5,6,1,"Specialty Food, Food, Bakeries, Macarons, Custom Cakes",10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,1,10:0-21:0,10:0-18:0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,0,,,,,,,,0,,,,,,,0,,,,,,,,0,,,,,,,
